ds,crop,y
2021-01-25,maize,1356.2753036437248
2021-01-26,maize,1402.2826086956522
2021-01-27,maize,1347.4351464435147
2021-01-28,maize,1339.486607142857
2021-01-29,maize,1354.718253968254
2021-01-30,maize,1356.3009259259259
2021-01-31,maize,1436.2857142857142
2021-02-01,maize,1362.832402234637
2021-02-02,maize,1325.3793103448277
2021-02-03,maize,1323.1497797356828
2021-02-04,maize,1330.1347826086956
2021-02-05,maize,1326.683257918552
2021-02-06,maize,1344.7076023391812
2021-02-07,maize,1371.0487804878048
2021-02-08,maize,1341.7511520737328
2021-02-09,maize,1309.4915966386554
2021-02-10,maize,1319.871794871795
2021-02-11,maize,1340.9845360824743
2021-02-12,maize,1331.8852459016393
2021-02-13,maize,1342.9935064935064
2021-02-14,maize,1373.2363636363636
2021-02-15,maize,1347.968
2021-02-16,maize,1320.7680412371135
2021-02-17,maize,1347.2522935779816
2021-02-18,maize,1331.730593607306
2021-02-19,maize,1362.5224719101125
2021-02-20,maize,1341.983695652174
2021-02-21,maize,1363.1304347826087
2021-02-22,maize,1352.5874439461884
2021-02-23,maize,1353.497487437186
2021-02-24,maize,1361.0228310502282
2021-02-25,maize,1353.9485981308412
2021-02-26,maize,1382.9176470588236
2021-02-27,maize,1373.6341463414635
2021-02-28,maize,1370.7894736842106
2021-03-01,maize,1423.1447368421052
2021-03-02,maize,1379.046511627907
2021-03-03,maize,1392.0103626943005
2021-03-04,maize,1413.3367875647668
2021-03-05,maize,1387.4717948717948
2021-03-06,maize,1350.44578313253
2021-03-07,maize,1367.9545454545455
2021-03-08,maize,1421.0242718446602
2021-03-09,maize,1401.9719101123596
2021-03-10,maize,1384.5618556701031
2021-03-11,maize,1436.4328358208954
2021-03-12,maize,1408.7315789473685
2021-03-13,maize,1452.069306930693
2021-03-14,maize,1389.851851851852
2021-03-15,maize,1416.5222222222221
2021-03-16,maize,1459.13986013986
2021-03-17,maize,1406.8415300546449
2021-03-18,maize,1393.0333333333333
2021-03-19,maize,1410.9820359281437
2021-03-20,maize,1371.0344827586207
2021-03-21,maize,1414.891304347826
2021-03-22,maize,1407.6078431372548
2021-03-23,maize,1385.6931818181818
2021-03-24,maize,1416.4489795918366
2021-03-25,maize,1395.6315789473683
2021-03-26,maize,1420.3254437869823
2021-03-27,maize,1491.3118279569892
2021-03-28,maize,1497.12
2021-03-29,maize,1603.1875
2021-03-30,maize,1480.5533980582525
2021-03-31,maize,1465.2882882882882
2021-04-01,maize,1476.423076923077
2021-04-02,maize,1508.344827586207
2021-04-03,maize,1434.6176470588234
2021-04-04,maize,1395.1851851851852
2021-04-05,maize,1407.0459770114942
2021-04-06,maize,1425.0792682926829
2021-04-07,maize,1392.4244186046512
2021-04-08,maize,1430.2559523809523
2021-04-09,maize,1439.759493670886
2021-04-10,maize,1469.2380952380952
2021-04-11,maize,1405.3793103448277
2021-04-12,maize,1442.3741007194244
2021-04-13,maize,1480.3033707865168
2021-04-14,maize,1508.3529411764705
2021-04-15,maize,1444.5759493670887
2021-04-16,maize,1457.675
2021-04-17,maize,1483.2772277227723
2021-04-18,maize,1456.7142857142858
2021-04-19,maize,1502.8527131782946
2021-04-20,maize,1520.4227642276423
2021-04-21,maize,1553.849315068493
2021-04-22,maize,1563.4754098360656
2021-04-23,maize,1515.2413793103449
2021-04-24,maize,1525.6
2021-04-25,maize,1554.3157894736842
2021-04-26,maize,1520.1896551724137
2021-04-27,maize,1589.9811320754718
2021-04-28,maize,1505.637254901961
2021-04-29,maize,1516.009900990099
2021-04-30,maize,1506.8214285714287
2021-05-01,maize,1537.2941176470588
2021-05-02,maize,1448.4285714285713
2021-05-03,maize,1530.3625
2021-05-04,maize,1483.095238095238
2021-05-05,maize,1490.2747252747254
2021-05-06,maize,1474.3977272727273
2021-05-07,maize,1489.4302325581396
2021-05-08,maize,1503.7692307692307
2021-05-09,maize,1466.15
2021-05-10,maize,1509.6627906976744
2021-05-11,maize,1538.1384615384616
2021-05-12,maize,1526.054054054054
2021-05-13,maize,1526.4647887323943
2021-05-14,maize,1563.888888888889
2021-05-15,maize,1531.388888888889
2021-05-16,maize,1480.3076923076924
2021-05-17,maize,1523.7066666666667
2021-05-18,maize,1519.4886363636363
2021-05-19,maize,1520.4642857142858
2021-05-20,maize,1522.7176470588236
2021-05-21,maize,1557.909090909091
2021-05-22,maize,1499.3709677419354
2021-05-23,maize,1500.6153846153845
2021-05-24,maize,1510.3603603603603
2021-05-25,maize,1515.65625
2021-05-26,maize,1535.952380952381
2021-05-27,maize,1531.75
2021-05-28,maize,1526.1538461538462
2021-05-29,maize,1510.5131578947369
2021-05-30,maize,1469.4
2021-05-31,maize,1543.0666666666666
2021-06-01,maize,1510.4952380952382
2021-06-02,maize,1520.9024390243903
2021-06-03,maize,1517.5588235294117
2021-06-04,maize,1530.3615384615384
2021-06-05,maize,1512.3645833333333
2021-06-06,maize,1498.5
2021-06-07,maize,1526.5310344827585
2021-06-08,maize,1506.3466666666666
2021-06-09,maize,1544.9420289855072
2021-06-10,maize,1523.1804511278197
2021-06-11,maize,1540.8333333333333
2021-06-12,maize,1533.7045454545455
2021-06-13,maize,1468.0967741935483
2021-06-14,maize,1542.4378378378378
2021-06-15,maize,1546.4036144578313
2021-06-16,maize,1553.9657142857143
2021-06-17,maize,1543.6436781609195
2021-06-18,maize,1552.0242424242424
2021-06-19,maize,1559.7706422018348
2021-06-20,maize,1474.4324324324325
2021-06-21,maize,1578.3277777777778
2021-06-22,maize,1575.5606936416184
2021-06-23,maize,1593.8562874251497
2021-06-24,maize,1613.716049382716
2021-06-25,maize,1596.5348837209303
2021-06-26,maize,1575.0330578512396
2021-06-27,maize,1464.642857142857
2021-06-28,maize,1624.743961352657
2021-06-29,maize,1598.1509433962265
2021-06-30,maize,1609.6331360946745
2021-07-01,maize,1640.8347826086956
2021-07-02,maize,1671.855072463768
2021-07-03,maize,1638.0254237288136
2021-07-04,maize,1528.8333333333333
2021-07-05,maize,1632.0186335403728
2021-07-06,maize,1662.2045454545455
2021-07-07,maize,1670.456375838926
2021-07-08,maize,1650.7076023391812
2021-07-09,maize,1649.3402777777778
2021-07-10,maize,1605.2788461538462
2021-07-11,maize,1537.357142857143
2021-07-12,maize,1666.9142857142858
2021-07-13,maize,1641.5850340136055
2021-07-14,maize,1658.4794520547946
2021-07-15,maize,1672.7169811320755
2021-07-16,maize,1639.1065573770493
2021-07-17,maize,1653.373015873016
2021-07-18,maize,1590.046511627907
2021-07-19,maize,1687.0299401197606
2021-07-20,maize,1666.5391304347827
2021-07-21,maize,1598.5573770491803
2021-07-22,maize,1694.846625766871
2021-07-23,maize,1656.0349650349651
2021-07-24,maize,1647.5833333333333
2021-07-25,maize,1595.388888888889
2021-07-26,maize,1672.5460122699387
2021-07-27,maize,1729.9864864864865
2021-07-28,maize,1683.5569620253164
2021-07-29,maize,1683.2037037037037
2021-07-30,maize,1712.0363636363636
2021-07-31,maize,1716.064
2021-08-01,maize,1678.875
2021-08-02,maize,1710.5762711864406
2021-08-03,maize,1775.7755102040817
2021-08-04,maize,1734.5378151260504
2021-08-05,maize,1719.908256880734
2021-08-06,maize,1716.516129032258
2021-08-07,maize,1728.348623853211
2021-08-08,maize,1686.6451612903227
2021-08-09,maize,1743.5694444444443
2021-08-10,maize,1735.283870967742
2021-08-11,maize,1754.6818181818182
2021-08-12,maize,1721.6944444444443
2021-08-13,maize,1724.86013986014
2021-08-14,maize,1770.020618556701
2021-08-15,maize,1626.3
2021-08-16,maize,1722.081081081081
2021-08-17,maize,1699.6496815286623
2021-08-18,maize,1678.472049689441
2021-08-19,maize,1688.7857142857142
2021-08-20,maize,1738.0315789473684
2021-08-21,maize,1704.5535714285713
2021-08-22,maize,1617.5172413793102
2021-08-23,maize,1713.6744186046512
2021-08-24,maize,1737.0434782608695
2021-08-25,maize,1718.0848484848484
2021-08-26,maize,1718.7232704402516
2021-08-27,maize,1718.3285714285714
2021-08-28,maize,1767.6376811594203
2021-08-29,maize,1631.974358974359
2021-08-30,maize,1724.8130841121495
2021-08-31,maize,1724.897810218978
2021-09-01,maize,1728.0350877192982
2021-09-02,maize,1717.1297709923665
2021-09-03,maize,1754.6754966887418
2021-09-04,maize,1707.575
2021-09-05,maize,1653.1951219512196
2021-09-06,maize,1715.0625
2021-09-07,maize,1723.6808510638298
2021-09-08,maize,1710.860759493671
2021-09-09,maize,1715.6
2021-09-10,maize,1668.6222222222223
2021-09-11,maize,1670.5684210526315
2021-09-12,maize,1648.1315789473683
2021-09-13,maize,1720.3254437869823
2021-09-14,maize,1728.716129032258
2021-09-15,maize,1706.646408839779
2021-09-16,maize,1731.8344370860927
2021-09-17,maize,1724.0135135135135
2021-09-18,maize,1696.4153846153847
2021-09-19,maize,1661.3695652173913
2021-09-20,maize,1697.3076923076924
2021-09-21,maize,1680.232142857143
2021-09-22,maize,1698.6174863387978
2021-09-23,maize,1670.359375
2021-09-24,maize,1678.393063583815
2021-09-25,maize,1660.9333333333334
2021-09-26,maize,1652.98
2021-09-27,maize,1656.7068965517242
2021-09-28,maize,1630.887573964497
2021-09-29,maize,1634.5862068965516
2021-09-30,maize,1615.1134020618556
2021-10-01,maize,1689.4960629921259
2021-10-02,maize,1716.5254237288136
2021-10-03,maize,1665.6666666666667
2021-10-04,maize,1627.1714285714286
2021-10-05,maize,1567.5555555555557
2021-10-06,maize,1586.3142857142857
2021-10-07,maize,1572.9497206703911
2021-10-08,maize,1551.8592233009708
2021-10-09,maize,1604.3525179856115
2021-10-10,maize,1595.7903225806451
2021-10-11,maize,1527.6
2021-10-12,maize,1541.337962962963
2021-10-13,maize,1560.3300970873786
2021-10-14,maize,1599.0232558139535
2021-10-15,maize,1602.0515463917525
2021-10-16,maize,1557.0150753768844
2021-10-17,maize,1544.703125
2021-10-18,maize,1563.318352059925
2021-10-19,maize,1581.9338842975208
2021-10-20,maize,1606.9227053140096
2021-10-21,maize,1558.543795620438
2021-10-22,maize,1555.534420289855
2021-10-23,maize,1574.489247311828
2021-10-24,maize,1559.2560975609756
2021-10-25,maize,1618.3803278688524
2021-10-26,maize,1515.203007518797
2021-10-27,maize,1546.415873015873
2021-10-28,maize,1547.6708860759493
2021-10-29,maize,1562.6435643564357
2021-10-30,maize,1559.4589552238806
2021-10-31,maize,1556.0824742268042
2021-11-01,maize,1556.1118421052631
2021-11-02,maize,1599.8666666666666
2021-11-03,maize,1587.2021276595744
2021-11-04,maize,1656.4615384615386
2021-11-05,maize,1562.0694444444443
2021-11-06,maize,1555.3577981651376
2021-11-07,maize,1524.1728395061727
2021-11-08,maize,1555.5106382978724
2021-11-09,maize,1546.871186440678
2021-11-10,maize,1550.0263157894738
2021-11-11,maize,1555.8403908794787
2021-11-12,maize,1578.576388888889
2021-11-13,maize,1573.745283018868
2021-11-14,maize,1583.2340425531916
2021-11-15,maize,1601.3488805970148
2021-11-16,maize,1563.3211920529802
2021-11-17,maize,1573.7661016949153
2021-11-18,maize,1583.4555555555555
2021-11-19,maize,1609.0754716981132
2021-11-20,maize,1581.59375
2021-11-21,maize,1588.3658536585365
2021-11-22,maize,1614.742372881356
2021-11-23,maize,1622.1729559748428
2021-11-24,maize,1621.2
2021-11-25,maize,1643.2977346278317
2021-11-26,maize,1645.514950166113
2021-11-27,maize,1669.5245098039215
2021-11-28,maize,1628.4268292682927
2021-11-29,maize,1641.411003236246
2021-11-30,maize,1626.9213114754098
2021-12-01,maize,1620.5947368421052
2021-12-02,maize,1619.7912621359224
2021-12-03,maize,1626.5193798449613
2021-12-04,maize,1637.2835051546392
2021-12-05,maize,1590.8048780487804
2021-12-06,maize,1616.703448275862
2021-12-07,maize,1622.2551724137932
2021-12-08,maize,1618.6411960132891
2021-12-09,maize,1638.0397111913358
2021-12-10,maize,1622.251724137931
2021-12-11,maize,1619.4591836734694
2021-12-12,maize,1627.5862068965516
2021-12-13,maize,1629.5596026490066
2021-12-14,maize,1622.5017921146953
2021-12-15,maize,1627.9368421052632
2021-12-16,maize,1617.288256227758
2021-12-17,maize,1631.5468164794008
2021-12-18,maize,1619.331983805668
2021-12-19,maize,1630.4683544303798
2021-12-20,maize,1622.703448275862
2021-12-21,maize,1631.2768166089966
2021-12-22,maize,1620.880281690141
2021-12-23,maize,1638.3
2021-12-24,maize,1625.0316205533597
2021-12-25,maize,1640.8139534883721
2021-12-26,maize,1600.0125
2021-12-27,maize,1611.4027303754267
2021-12-28,maize,1617.5650557620818
2021-12-29,maize,1620.3345724907063
2021-12-30,maize,1616.503846153846
2021-12-31,maize,1637.7286821705427
2022-01-01,maize,1627.2030456852792
2022-01-02,maize,1638.3733333333332
2022-01-03,maize,1648.1170568561872
2022-01-04,maize,1632.9032258064517
2022-01-05,maize,1664.6726618705036
2022-01-06,maize,1652.9807692307693
2022-01-07,maize,1659.2932330827068
2022-01-08,maize,1667.5426829268292
2022-01-09,maize,1629.2837837837837
2022-01-10,maize,1659.3545150501673
2022-01-11,maize,1680.0532319391634
2022-01-12,maize,1689.9609375
2022-01-13,maize,1700.467248908297
2022-01-14,maize,1667.85625
2022-01-15,maize,1682.2649006622516
2022-01-16,maize,1645.6764705882354
2022-01-17,maize,1740.7058823529412
2022-01-18,maize,1739.652719665272
2022-01-19,maize,1766.953125
2022-01-20,maize,1770.9722222222222
2022-01-21,maize,1751.3709677419354
2022-01-22,maize,1786.0898876404494
2022-01-23,maize,1713.0615384615385
2022-01-24,maize,1793.996
2022-01-25,maize,1786.046218487395
2022-01-26,maize,1721.8103448275863
2022-01-27,maize,1809.6415094339623
2022-01-28,maize,1820.8735177865613
2022-01-29,maize,1818.861471861472
2022-01-30,maize,1747.376811594203
2022-01-31,maize,1829.1268656716418
2022-02-01,maize,1817.989847715736
2022-02-02,maize,1836.2980392156862
2022-02-03,maize,1845.079831932773
2022-02-04,maize,1820.1869918699188
2022-02-05,maize,1839.6894736842105
2022-02-06,maize,1788.6944444444443
2022-02-07,maize,1821.3940677966102
2022-02-08,maize,1830.6052631578948
2022-02-09,maize,1824.329218106996
2022-02-10,maize,1820.9027777777778
2022-02-11,maize,1807.0171673819743
2022-02-12,maize,1803.02
2022-02-13,maize,1782.3921568627452
2022-02-14,maize,1831.384
2022-02-15,maize,1843.9282511210763
2022-02-16,maize,1829.9431818181818
2022-02-17,maize,1827.604255319149
2022-02-18,maize,1840.5288209606986
2022-02-19,maize,1819.8323170731708
2022-02-20,maize,1789.35
2022-02-21,maize,1853.0277777777778
2022-02-22,maize,1817.8262711864406
2022-02-23,maize,1848.1592
2022-02-24,maize,1858.5458333333333
2022-02-25,maize,1849.3868085106385
2022-02-26,maize,1884.7
2022-02-27,maize,1807.698113207547
2022-02-28,maize,1862.2352459016395
2022-03-01,maize,1846.8735632183907
2022-03-02,maize,1863.331282051282
2022-03-03,maize,1900.5246575342467
2022-03-04,maize,1907.1995475113122
2022-03-05,maize,1940.2666666666667
2022-03-06,maize,1828.9830508474577
2022-03-07,maize,1948.4556451612902
2022-03-08,maize,1972.1869158878505
2022-03-09,maize,2028.4035874439462
2022-03-10,maize,2010.093023255814
2022-03-11,maize,1988.9357798165138
2022-03-12,maize,1990.263888888889
2022-03-13,maize,1893.9032258064517
2022-03-14,maize,2035.5
2022-03-15,maize,2017.7259615384614
2022-03-16,maize,2023.6028708133972
2022-03-17,maize,2042.8592592592593
2022-03-18,maize,1978.140350877193
2022-03-19,maize,1985.9285714285713
2022-03-20,maize,1918.0
2022-03-21,maize,2042.2125603864733
2022-03-22,maize,1994.5459770114942
2022-03-23,maize,2004.737089201878
2022-03-24,maize,2007.530516431925
2022-03-25,maize,1985.174358974359
2022-03-26,maize,1988.7357142857143
2022-03-27,maize,1936.4912280701753
2022-03-28,maize,1999.7027027027027
2022-03-29,maize,1983.8363636363636
2022-03-30,maize,2019.5974842767296
2022-03-31,maize,1982.5172413793102
2022-04-01,maize,1960.75
2022-04-02,maize,2044.9245283018868
2022-04-03,maize,1947.8545454545454
2022-04-04,maize,2011.1923076923076
2022-04-05,maize,1998.8743718592964
2022-04-06,maize,2036.5024630541873
2022-04-07,maize,2039.3333333333333
2022-04-08,maize,2035.2331838565021
2022-04-09,maize,2028.1386861313867
2022-04-10,maize,1929.6785714285713
2022-04-11,maize,2091.828755364807
2022-04-12,maize,2044.5294117647059
2022-04-13,maize,2080.686170212766
2022-04-14,maize,1943.5
2022-04-15,maize,2008.344827586207
2022-04-16,maize,2036.368
2022-04-17,maize,1965.017543859649
2022-04-18,maize,2090.3246753246754
2022-04-19,maize,2073.5380710659897
2022-04-20,maize,2069.6401869158876
2022-04-21,maize,2062.07729468599
2022-04-22,maize,2059.6564102564103
2022-04-23,maize,2059.1794871794873
2022-04-24,maize,1992.5283018867924
2022-04-25,maize,2077.036529680365
2022-04-26,maize,2062.1913875598084
2022-04-27,maize,2066.714932126697
2022-04-28,maize,2064.0101522842638
2022-04-29,maize,2042.0804020100502
2022-04-30,maize,2020.9624060150377
2022-05-01,maize,1953.0238095238096
2022-05-02,maize,2046.3668341708542
2022-05-03,maize,1982.765625
2022-05-04,maize,2031.9059405940593
2022-05-05,maize,2035.7091836734694
2022-05-06,maize,2012.7127071823204
2022-05-07,maize,2039.2066666666667
2022-05-08,maize,1954.862745098039
2022-05-09,maize,2031.0330188679245
2022-05-10,maize,2029.6822916666667
2022-05-11,maize,2051.4822335025383
2022-05-12,maize,2037.4022988505747
2022-05-13,maize,2042.2832369942196
2022-05-14,maize,2017.922480620155
2022-05-15,maize,1968.4666666666667
2022-05-16,maize,2076.972602739726
2022-05-17,maize,2044.7900552486187
2022-05-18,maize,2047.6358695652175
2022-05-19,maize,2069.4903846153848
2022-05-20,maize,2060.3333333333335
2022-05-21,maize,2028.8402366863904
2022-05-22,maize,1966.2166666666667
2022-05-23,maize,2046.9162790697674
2022-05-24,maize,2062.591836734694
2022-05-25,maize,2048.6901408450703
2022-05-26,maize,2084.573529411765
2022-05-27,maize,2037.5268292682927
2022-05-28,maize,2049.877551020408
2022-05-29,maize,1990.0173684210527
2022-05-30,maize,2032.142857142857
2022-05-31,maize,2044.6280193236714
2022-06-01,maize,1985.6919191919192
2022-06-02,maize,2010.5900621118012
2022-06-03,maize,2017.6084337349398
2022-06-04,maize,1988.1411042944785
2022-06-05,maize,1921.5483870967741
2022-06-06,maize,1976.9150943396226
2022-06-07,maize,1992.913953488372
2022-06-08,maize,2021.9035532994924
2022-06-09,maize,2002.1868131868132
2022-06-10,maize,2070.2894495412843
2022-06-11,maize,2032.1283783783783
2022-06-12,maize,1917.9577464788733
2022-06-13,maize,2031.8722466960353
2022-06-14,maize,2018.2773195876289
2022-06-15,maize,2053.4272300469484
2022-06-16,maize,2018.123076923077
2022-06-17,maize,2040.2
2022-06-18,maize,2004.1638888888888
2022-06-19,maize,1965.985294117647
2022-06-20,maize,2041.943231441048
2022-06-21,maize,2032.449494949495
2022-06-22,maize,2055.209756097561
2022-06-23,maize,2056.557142857143
2022-06-24,maize,2046.497435897436
2022-06-25,maize,2074.197278911565
2022-06-26,maize,1952.8472222222222
2022-06-27,maize,2097.064814814815
2022-06-28,maize,2056.6135135135137
2022-06-29,maize,2073.5184210526318
2022-06-30,maize,2074.7670454545455
2022-07-01,maize,2070.9174311926604
2022-07-02,maize,2058.9718309859154
2022-07-03,maize,1974.741935483871
2022-07-04,maize,2106.8039215686276
2022-07-05,maize,2058.1311475409834
2022-07-06,maize,2052.2571428571428
2022-07-07,maize,2075.292817679558
2022-07-08,maize,2070.354497354497
2022-07-09,maize,2070.648
